MsgID.LOCAL_VELOCITY,197.6800000,2.2318625,2.6902943,-0.1804696
MsgID.GLOBAL_POSITION,0.0000000,-122.3957256,37.7933956,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,1.4600000,3.5900000,-0.1800000
MsgID.LOCAL_POSITION,197.9300000,12.7255268,1.7346839,-2.9572921
MsgID.LOCAL_VELOCITY,197.9300000,1.3934788,3.6723020,-0.1735210
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957160,37.7933986,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.6600000,4.3900000,-0.1400000
MsgID.LOCAL_POSITION,198.1800000,13.0122700,2.6024895,-2.9686089
MsgID.LOCAL_VELOCITY,198.1800000,0.6059211,4.4485097,-0.1364792
MsgID.GLOBAL_POSITION,0.0000000,-122.3957003,37.7933987,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,5.0900000,-0.0500000
MsgID.LOCAL_POSITION,198.4300000,13.0223274,4.0208716,-2.9782143
MsgID.LOCAL_VELOCITY,198.4300000,-0.2649695,5.1371813,-0.0339954
MsgID.GLOBAL_POSITION,0.0000000,-122.3956851,37.7933973,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0600000,5.6300000,-0.0100000
MsgID.LOCAL_POSITION,198.6810000,12.8330164,5.3660207,-2.9897692
MsgID.LOCAL_VELOCITY,198.6810000,-1.1363130,5.6734457,-0.0060676
MsgID.GLOBAL_POSITION,0.0000000,-122.3956696,37.7933926,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9900000,6.0200000,0.1300000
MsgID.LOCAL_POSITION,198.9310000,12.2981405,6.7678356,-3.0021257
MsgID.LOCAL_VELOCITY,198.9310000,-2.0819497,6.0459552,0.1424094
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956533,37.7933872,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9300000,5.8700000,0.1600000
MsgID.LOCAL_POSITION,199.1810000,11.6898518,8.2098112,-3.0062814
MsgID.LOCAL_VELOCITY,199.1810000,-2.9984341,5.8142085,0.1641469
MsgID.GLOBAL_POSITION,0.0000000,-122.3956378,37.7933810,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1000000,4.5600000,0.2100000
MsgID.LOCAL_POSITION,199.4310000,11.0150709,9.5565443,-3.0112009
MsgID.LOCAL_VELOCITY,199.4310000,-3.0706661,4.4409542,0.2246769
MsgID.GLOBAL_POSITION,0.0000000,-122.3956274,37.7933764,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5300000,3.1200000,0.2500000
MsgID.LOCAL_POSITION,199.6810000,10.4935303,10.4493809,-3.0047002
MsgID.LOCAL_VELOCITY,199.6810000,-2.4881842,3.0084250,0.2587577
MsgID.GLOBAL_POSITION,0.0000000,-122.3956203,37.7933701,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2500000,1.9000000,0.2000000
MsgID.LOCAL_POSITION,199.9310000,9.7847042,11.0642605,-2.9854500
MsgID.LOCAL_VELOCITY,199.9310000,-2.3044446,1.8450958,0.1988488
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956154,37.7933639,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-3.3600000,1.3000000,0.0500000
MsgID.LOCAL_POSITION,200.1810000,9.0826683,11.4827452,-2.9808288
MsgID.LOCAL_VELOCITY,200.1810000,-3.4589794,1.2571225,0.0586033
MsgID.GLOBAL_POSITION,0.0000000,-122.3956126,37.7933545,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-4.4600000,0.6600000,0.0200000
MsgID.LOCAL_POSITION,200.4310000,7.9826159,11.7087555,-2.9773457
MsgID.LOCAL_VELOCITY,200.4310000,-4.5712237,0.5945410,-0.0012086
MsgID.GLOBAL_POSITION,0.0000000,-122.3956136,37.7933433,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-5.3200000,0.0100000,-0.0300000
MsgID.LOCAL_POSITION,200.6810000,6.7592473,11.6002569,-2.9710741
MsgID.LOCAL_VELOCITY,200.6810000,-5.3970442,-0.0426128,-0.0580945
MsgID.GLOBAL_POSITION,0.0000000,-122.3956149,37.7933291,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-6.1700000,-0.6500000,-0.0900000
MsgID.LOCAL_POSITION,200.9320000,5.1540112,11.5026751,-2.9668956
MsgID.LOCAL_VELOCITY,200.9320000,-6.2453141,-0.7035711,-0.1003006
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956148,37.7933151,2.9650000
MsgID.LOCAL_VELOCITY,0.0000000,-6.8700000,-1.3100000,-0.1200000
MsgID.LOCAL_POSITION,201.1820000,3.6106882,11.4980803,-2.9648745
MsgID.LOCAL_VELOCITY,201.1820000,-6.9128823,-1.3774108,-0.1300133
MsgID.GLOBAL_POSITION,0.0000000,-122.3956204,37.7933002,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,-6.7800000,-2.0000000,-0.1400000
MsgID.LOCAL_POSITION,201.4320000,1.9433768,10.9469452,-2.9708462
MsgID.LOCAL_VELOCITY,201.4320000,-6.7076406,-2.0317805,-0.1505721
MsgID.GLOBAL_POSITION,0.0000000,-122.3956279,37.7932859,2.9690000
MsgID.LOCAL_VELOCITY,0.0000000,-5.3200000,-1.9300000,-0.1200000
MsgID.LOCAL_POSITION,201.6830000,0.3703940,10.3028536,-2.9695988
MsgID.LOCAL_VELOCITY,201.6830000,-5.1614718,-1.9048997,-0.1387850
MsgID.GLOBAL_POSITION,0.0000000,-122.3956333,37.7932765,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6700000,-1.8500000,-0.1000000
MsgID.LOCAL_POSITION,201.9330000,-0.6035486,9.8314495,-2.9759471
MsgID.LOCAL_VELOCITY,201.9330000,-3.6051123,-1.9106444,-0.0851940
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956381,37.7932707,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9800000,-2.7500000,-0.0300000
MsgID.LOCAL_POSITION,202.1830000,-1.2628596,9.3993158,-2.9806497
MsgID.LOCAL_VELOCITY,202.1830000,-2.9294472,-2.8357303,-0.0394509
MsgID.GLOBAL_POSITION,0.0000000,-122.3956463,37.7932636,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1900000,-3.7400000,-0.0100000
MsgID.LOCAL_POSITION,202.4330000,-2.0459135,8.6299200,-2.9893291
MsgID.LOCAL_VELOCITY,202.4330000,-2.1286716,-3.8137765,-0.0233693
MsgID.GLOBAL_POSITION,0.0000000,-122.3956580,37.7932582,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3800000,-4.5100000,0.0500000
MsgID.LOCAL_POSITION,202.6840000,-2.6245553,7.5773926,-2.9952269
MsgID.LOCAL_VELOCITY,202.6840000,-1.3130348,-4.5658684,0.0684965
MsgID.GLOBAL_POSITION,0.0000000,-122.3956732,37.7932558,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4300000,-5.2100000,0.0800000
MsgID.LOCAL_POSITION,202.9340000,-2.8504202,6.1944728,-2.9953964
MsgID.LOCAL_VELOCITY,202.9340000,-0.3644631,-5.2635589,0.0908936
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956896,37.7932570,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.5100000,-5.7500000,0.0500000
MsgID.LOCAL_POSITION,203.1840000,-2.7030451,4.7485647,-2.9959176
MsgID.LOCAL_VELOCITY,203.1840000,0.5903645,-5.7910819,0.0537907
MsgID.GLOBAL_POSITION,0.0000000,-122.3957057,37.7932599,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,1.5500000,-6.1400000,0.0800000
MsgID.LOCAL_POSITION,203.4340000,-2.3726780,3.3178272,-2.9913471
MsgID.LOCAL_VELOCITY,203.4340000,1.6462636,-6.1647010,0.0745451
MsgID.GLOBAL_POSITION,0.0000000,-122.3957215,37.7932649,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,2.6300000,-5.9900000,0.0500000
MsgID.LOCAL_POSITION,203.6840000,-1.7734308,1.9014008,-2.9779143
MsgID.LOCAL_VELOCITY,203.6840000,2.7240782,-5.9295540,0.0352596
MsgID.GLOBAL_POSITION,0.0000000,-122.3957373,37.7932723,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,3.1000000,-4.6300000,-0.0600000
MsgID.LOCAL_POSITION,203.9340000,-0.9735225,0.5283327,-2.9749358
MsgID.LOCAL_VELOCITY,203.9340000,3.0743139,-4.5166888,-0.0573147
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957468,37.7932764,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,2.5100000,-3.1700000,-0.0700000
MsgID.LOCAL_POSITION,204.1840000,-0.5264558,-0.2710311,-2.9829664
MsgID.LOCAL_VELOCITY,204.1840000,2.4561505,-3.0556467,-0.0907837
MsgID.GLOBAL_POSITION,0.0000000,-122.3957537,37.7932829,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,1.8400000,-1.7500000,-0.0200000
MsgID.LOCAL_POSITION,204.4340000,0.2066236,-0.8853619,-2.9854217
MsgID.LOCAL_VELOCITY,204.4340000,1.7987967,-1.6545497,-0.0088721
MsgID.GLOBAL_POSITION,0.0000000,-122.3957584,37.7932870,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,1.1400000,-0.5700000,-0.0100000
MsgID.LOCAL_POSITION,204.6840000,0.6335312,-1.2660655,-2.9836264
MsgID.LOCAL_VELOCITY,204.6840000,1.0743387,-0.4804315,-0.0351034
MsgID.GLOBAL_POSITION,0.0000000,-122.3957581,37.7932888,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.2900000,0.5100000,0.0400000
MsgID.LOCAL_POSITION,204.9340000,0.8264829,-1.2262670,-2.9941759
MsgID.LOCAL_VELOCITY,204.9340000,0.2267159,0.5948574,0.0416867
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957564,37.7932889,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,1.3400000,0.0800000
MsgID.LOCAL_POSITION,205.1850000,0.8021909,-1.0462942,-2.9992959
MsgID.LOCAL_VELOCITY,205.1850000,-0.5776073,1.3923061,0.0952828
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932864,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0800000,1.6500000,0.0600000
MsgID.LOCAL_POSITION,205.4350000,0.5187910,-0.5702958,-3.0046983
MsgID.LOCAL_VELOCITY,205.4350000,-1.0971677,1.6518055,0.0781427
MsgID.GLOBAL_POSITION,0.0000000,-122.3957467,37.7932840,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0400000,1.3700000,0.1000000
MsgID.LOCAL_POSITION,205.6850000,0.2531768,-0.1826486,-3.0109525
MsgID.LOCAL_VELOCITY,205.6850000,-1.0177399,1.3372828,0.1178192
MsgID.GLOBAL_POSITION,0.0000000,-122.3957422,37.7932814,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5400000,0.7100000,0.1500000
MsgID.LOCAL_POSITION,205.9350000,-0.0245511,0.1981584,-2.9906466
MsgID.LOCAL_VELOCITY,205.9350000,-0.4959210,0.6649609,0.1321813
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957423,37.7932801,2.8500000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3400000,0.4800000,1.3300000
MsgID.LOCAL_POSITION,206.1850000,-0.1658921,0.1601295,-2.8236322
MsgID.LOCAL_VELOCITY,206.1850000,-0.3342685,0.4701503,1.4205040
MsgID.GLOBAL_POSITION,0.0000000,-122.3957428,37.7932798,2.4150000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,0.2800000,1.8500000
MsgID.LOCAL_POSITION,206.4350000,-0.1835807,0.1343526,-2.3779509
MsgID.LOCAL_VELOCITY,206.4350000,-0.1921261,0.2681232,1.8658745
MsgID.GLOBAL_POSITION,0.0000000,-122.3957422,37.7932803,1.9350000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,0.1500000,1.9900000
MsgID.LOCAL_POSITION,206.6850000,-0.1411733,0.1878415,-1.8930854
MsgID.LOCAL_VELOCITY,206.6850000,-0.0868197,0.1452987,1.9803038
MsgID.GLOBAL_POSITION,0.0000000,-122.3957400,37.7932783,1.3860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.0700000,2.0300000
MsgID.LOCAL_POSITION,206.9350000,-0.3689461,0.3971715,-1.3438040
MsgID.LOCAL_VELOCITY,206.9350000,-0.0300386,0.0684522,2.0461457
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957392,37.7932775,0.8660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,2.0200000
MsgID.LOCAL_POSITION,207.1850000,-0.4424493,0.4401262,-0.8234832
MsgID.LOCAL_VELOCITY,207.1850000,0.0078806,0.0185599,2.0316403
MsgID.GLOBAL_POSITION,0.0000000,-122.3957404,37.7932777,0.3030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0100000,2.0400000
MsgID.LOCAL_POSITION,207.4350000,-0.4190564,0.3362217,-0.2595536
MsgID.LOCAL_VELOCITY,207.4350000,0.0427118,-0.0130318,2.0620272
MsgID.GLOBAL_POSITION,0.0000000,-122.3957404,37.7932788,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,207.6850000,-0.2906374,0.3485772,-0.0722885
MsgID.LOCAL_VELOCITY,207.6850000,0.0000003,-0.0000042,-0.0000447
MsgID.GLOBAL_POSITION,0.0000000,-122.3957400,37.7932788,0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,207.9350000,-0.3007138,0.3776655,-0.0538925
MsgID.LOCAL_VELOCITY,207.9350000,-0.0000045,0.0000077,-0.0000413
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957400,37.7932792,0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,208.1850000,-0.2562303,0.3780380,-0.0462328
MsgID.LOCAL_VELOCITY,208.1850000,0.0000114,0.0000089,0.0000788
MsgID.GLOBAL_POSITION,0.0000000,-122.3957400,37.7932781,0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,208.4360000,-0.3901531,0.3776138,-0.0469780
MsgID.LOCAL_VELOCITY,208.4360000,0.0000025,-0.0000113,-0.0000508
MsgID.GLOBAL_POSITION,0.0000000,-122.3957400,37.7932784,0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,208.6860000,-0.3270560,0.3838226,-0.0536055
MsgID.LOCAL_VELOCITY,208.6860000,0.0000219,-0.0000055,0.0000725
MsgID.GLOBAL_POSITION,0.0000000,-122.3957385,37.7932799,0.0620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,208.9360000,-0.1667329,0.5177156,-0.0637046
MsgID.LOCAL_VELOCITY,208.9360000,-0.0000124,-0.0000015,-0.0000044
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957391,37.7932801,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,209.1860000,-0.1634280,0.4463970,-0.0725749
MsgID.LOCAL_VELOCITY,209.1860000,-0.0000038,-0.0000001,-0.0000538
MsgID.GLOBAL_POSITION,0.0000000,-122.3957405,37.7932782,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,209.4360000,-0.3842223,0.3387880,-0.0791727
MsgID.LOCAL_VELOCITY,209.4360000,0.0000128,-0.0000066,-0.0000407
MsgID.GLOBAL_POSITION,0.0000000,-122.3957407,37.7932790,0.0810000
